transactionid,date,year,month,quarter,productkey,geokey,channelkey,segmentkey,quantity,unitprice_usd,discount_pct,revenue_usd,revenue_local,currency,cogs_usd,margin_usd,margin_pct
27343,2023-08-18,2023,8,Q3,210,3,3,3,3,50.89,1.2,150.82,628416.67,COP,48.26,102.56,68.0
27321,2023-08-19,2023,8,Q3,302,1,5,5,4,60.3,2.1,236.06,4070.0,MXN,77.9,158.16,67.0
12743,2023-08-19,2023,8,Q3,308,4,5,5,3,26.82,1.1,79.54,29459.26,ARS,27.84,51.7,65.0
15330,2023-08-19,2023,8,Q3,112,3,4,3,1,11.51,2.9,11.18,46583.33,COP,4.25,6.93,62.0
1764,2023-08-19,2023,8,Q3,307,5,5,5,4,30.48,3.6,117.53,106845.45,CLP,39.96,77.57,66.0
18643,2023-08-19,2023,8,Q3,408,2,3,3,2,102.68,3.2,198.7,993.5,BRL,57.62,141.08,71.0
22393,2023-08-19,2023,8,Q3,203,1,3,3,1,99.34,0.8,98.59,1699.83,MXN,27.61,70.98,72.0
21840,2023-08-19,2023,8,Q3,202,3,7,4,1,51.59,2.9,50.08,208666.67,COP,16.03,34.05,68.0
30251,2023-08-19,2023,8,Q3,113,4,6,1,4,15.27,3.2,59.13,21900.0,ARS,23.65,35.48,60.0
13818,2023-08-19,2023,8,Q3,207,1,3,4,2,106.57,1.3,210.37,3627.07,MXN,58.9,151.47,72.0
11199,2023-08-19,2023,8,Q3,101,4,7,1,6,22.92,4.5,131.32,48637.04,ARS,49.9,81.42,62.0
24515,2023-08-19,2023,8,Q3,409,5,6,6,2,35.51,7.5,65.68,59709.09,CLP,23.64,42.04,64.0
23966,2023-08-19,2023,8,Q3,106,1,2,3,3,13.1,10.7,35.11,605.34,MXN,12.64,22.47,64.0
4497,2023-08-19,2023,8,Q3,105,4,4,2,5,14.64,3.8,70.41,26077.78,ARS,26.76,43.65,62.0
3479,2023-08-19,2023,8,Q3,404,3,1,6,1,37.72,2.4,36.8,153333.33,COP,12.51,24.29,66.0
20502,2023-08-19,2023,8,Q3,302,4,5,2,4,59.48,2.4,232.26,86022.22,ARS,76.65,155.61,67.0
5880,2023-08-19,2023,8,Q3,408,4,3,2,1,98.98,5.0,94.04,34829.63,ARS,27.27,66.77,71.0
14534,2023-08-19,2023,8,Q3,204,5,3,4,2,41.53,0.3,82.84,75309.09,CLP,24.85,57.99,70.0
10347,2023-08-19,2023,8,Q3,407,2,4,2,1,16.89,4.7,16.09,80.45,BRL,5.95,10.14,63.0
17639,2023-08-19,2023,8,Q3,303,1,4,5,5,26.0,4.4,124.34,2143.79,MXN,43.52,80.82,65.0
14220,2023-08-19,2023,8,Q3,308,4,4,5,3,27.09,2.0,79.62,29488.89,ARS,27.87,51.75,65.0
9399,2023-08-19,2023,8,Q3,109,1,1,3,4,19.97,6.2,74.92,1291.72,MXN,27.72,47.2,63.0
12884,2023-08-19,2023,8,Q3,405,4,6,6,2,25.16,2.1,49.27,18248.15,ARS,17.24,32.03,65.0
12701,2023-08-19,2023,8,Q3,203,4,7,4,1,95.45,4.4,91.3,33814.81,ARS,25.56,65.74,72.0
7631,2023-08-19,2023,8,Q3,304,1,5,5,2,45.3,4.0,86.97,1499.48,MXN,33.05,53.92,62.0
15205,2023-08-19,2023,8,Q3,208,5,3,4,1,53.92,0.3,53.78,48890.91,CLP,17.21,36.57,68.0
16916,2023-08-19,2023,8,Q3,209,1,3,4,1,65.96,1.1,65.22,1124.48,MXN,19.57,45.65,70.0
9093,2023-08-19,2023,8,Q3,203,2,3,4,1,95.97,0.4,95.62,478.1,BRL,26.77,68.85,72.0
29100,2023-08-19,2023,8,Q3,104,4,1,2,2,19.49,6.7,36.39,13477.78,ARS,14.56,21.83,60.0
15352,2023-08-19,2023,8,Q3,409,1,3,2,2,35.25,0.5,70.15,1209.48,MXN,25.25,44.9,64.0
1205,2023-08-19,2023,8,Q3,402,2,3,6,2,29.26,3.9,56.25,281.25,BRL,19.69,36.56,65.0
23713,2023-08-19,2023,8,Q3,111,5,1,2,3,17.26,5.4,48.97,44518.18,CLP,17.63,31.34,64.0
7786,2023-08-20,2023,8,Q3,208,1,7,3,1,52.67,3.5,50.85,876.72,MXN,16.27,34.58,68.0
24225,2023-08-20,2023,8,Q3,112,1,6,2,3,11.44,8.8,31.29,539.48,MXN,11.89,19.4,62.0
4935,2023-08-20,2023,8,Q3,110,4,4,2,3,13.31,1.8,39.2,14518.52,ARS,14.9,24.3,62.0
16021,2023-08-20,2023,8,Q3,112,4,3,2,6,11.12,0.1,66.64,24681.48,ARS,25.32,41.32,62.0
21937,2023-08-20,2023,8,Q3,204,1,3,4,3,44.05,1.1,130.67,2252.93,MXN,39.2,91.47,70.0
6166,2023-08-20,2023,8,Q3,304,2,4,5,5,43.91,4.8,209.09,1045.45,BRL,79.45,129.64,62.0
22373,2023-08-20,2023,8,Q3,405,5,4,3,4,25.11,0.7,99.75,90681.82,CLP,34.91,64.84,65.0
21657,2023-08-20,2023,8,Q3,108,3,1,2,3,9.59,10.9,25.64,106833.33,COP,8.97,16.67,65.0
14193,2023-08-20,2023,8,Q3,302,2,4,2,6,59.81,3.1,347.7,1738.5,BRL,114.74,232.96,67.0
12384,2023-08-20,2023,8,Q3,405,4,6,2,2,26.17,11.6,46.29,17144.44,ARS,16.2,30.09,65.0
1010,2023-08-20,2023,8,Q3,207,2,3,4,1,104.76,2.8,101.84,509.2,BRL,28.52,73.32,72.0
14278,2023-08-20,2023,8,Q3,110,2,3,3,3,13.4,2.6,39.14,195.7,BRL,14.87,24.27,62.0
18411,2023-08-20,2023,8,Q3,108,4,6,3,5,9.58,10.1,43.07,15951.85,ARS,15.07,28.0,65.0
154,2023-08-20,2023,8,Q3,306,5,5,5,4,36.24,1.2,143.25,130227.27,CLP,53.0,90.25,63.0
22163,2023-08-20,2023,8,Q3,204,2,7,4,2,43.98,5.0,83.58,417.9,BRL,25.07,58.51,70.0
21542,2023-08-20,2023,8,Q3,301,3,5,5,2,32.38,1.3,63.9,266250.0,COP,22.36,41.54,65.0
1433,2023-08-20,2023,8,Q3,302,2,5,2,4,55.57,1.1,219.87,1099.35,BRL,72.56,147.31,67.0
16633,2023-08-20,2023,8,Q3,206,4,4,4,1,66.34,4.5,63.38,23474.07,ARS,19.01,44.37,70.0
7344,2023-08-20,2023,8,Q3,110,1,1,3,3,14.42,9.3,39.27,677.07,MXN,14.92,24.35,62.0
22172,2023-08-20,2023,8,Q3,113,2,4,2,5,14.53,1.1,71.88,359.4,BRL,28.75,43.13,60.0
3578,2023-08-20,2023,8,Q3,105,3,6,3,3,15.73,0.9,46.77,194875.0,COP,17.77,29.0,62.0
13615,2023-08-20,2023,8,Q3,101,2,6,2,1,22.59,6.2,21.18,105.9,BRL,8.05,13.13,62.0
9247,2023-08-20,2023,8,Q3,402,4,3,6,3,28.77,4.9,82.04,30385.19,ARS,28.71,53.33,65.0
22303,2023-08-20,2023,8,Q3,409,3,1,6,3,34.5,1.2,102.27,426125.0,COP,36.82,65.45,64.0
2459,2023-08-20,2023,8,Q3,409,2,3,3,2,33.38,1.8,65.57,327.85,BRL,23.61,41.96,64.0
27036,2023-08-20,2023,8,Q3,409,3,6,6,1,34.52,4.1,33.11,137958.33,COP,11.92,21.19,64.0
19582,2023-08-21,2023,8,Q3,114,2,4,3,4,10.03,3.9,38.53,192.65,BRL,12.33,26.2,68.0
22593,2023-08-21,2023,8,Q3,303,2,3,5,4,25.89,2.4,101.05,505.25,BRL,35.37,65.68,65.0
29649,2023-08-21,2023,8,Q3,103,1,2,2,2,13.64,7.3,25.29,436.03,MXN,8.85,16.44,65.0
13766,2023-08-21,2023,8,Q3,104,4,4,3,3,19.37,1.3,57.39,21255.56,ARS,22.96,34.43,60.0
23419,2023-08-21,2023,8,Q3,112,3,4,1,4,11.12,2.9,43.17,179875.0,COP,16.4,26.77,62.0
24312,2023-08-21,2023,8,Q3,409,4,1,6,3,35.46,11.0,94.63,35048.15,ARS,34.07,60.56,64.0
13691,2023-08-21,2023,8,Q3,108,5,6,2,3,10.33,3.8,29.8,27090.91,CLP,10.43,19.37,65.0
27068,2023-08-21,2023,8,Q3,201,3,7,3,3,87.4,2.8,254.88,1062000.0,COP,76.46,178.42,70.0
16514,2023-08-21,2023,8,Q3,105,1,3,2,3,14.53,3.7,41.96,723.45,MXN,15.94,26.02,62.0
18554,2023-08-21,2023,8,Q3,302,3,3,2,2,57.71,3.9,110.94,462250.0,COP,36.61,74.33,67.0
7055,2023-08-21,2023,8,Q3,201,2,7,4,1,83.69,4.6,79.87,399.35,BRL,23.96,55.91,70.0
15663,2023-08-21,2023,8,Q3,308,2,3,2,3,26.65,1.3,78.94,394.7,BRL,27.63,51.31,65.0
22676,2023-08-21,2023,8,Q3,207,1,4,3,1,106.16,2.4,103.59,1786.03,MXN,29.01,74.58,72.0
18646,2023-08-21,2023,8,Q3,104,1,2,1,6,19.53,4.0,112.53,1940.17,MXN,45.01,67.52,60.0
4416,2023-08-21,2023,8,Q3,108,4,6,2,5,9.8,0.5,48.72,18044.44,ARS,17.05,31.67,65.0
6058,2023-08-21,2023,8,Q3,202,3,4,3,2,53.97,0.6,107.28,447000.0,COP,34.33,72.95,68.0
5047,2023-08-21,2023,8,Q3,409,5,6,2,3,32.69,4.6,93.59,85081.82,CLP,33.69,59.9,64.0
3595,2023-08-21,2023,8,Q3,110,1,7,2,2,13.85,4.9,26.33,453.97,MXN,10.01,16.32,62.0
25220,2023-08-21,2023,8,Q3,208,1,4,4,1,52.99,4.4,50.68,873.79,MXN,16.22,34.46,68.0
7898,2023-08-21,2023,8,Q3,107,5,1,1,4,15.23,14.5,52.07,47336.36,CLP,20.83,31.24,60.0
21607,2023-08-21,2023,8,Q3,206,1,7,4,1,62.01,4.3,59.33,1022.93,MXN,17.8,41.53,70.0
12631,2023-08-21,2023,8,Q3,407,3,6,3,2,16.42,9.6,29.69,123708.33,COP,10.99,18.7,63.0
13827,2023-08-21,2023,8,Q3,301,1,5,5,4,34.78,1.4,137.2,2365.52,MXN,48.02,89.18,65.0
17408,2023-08-21,2023,8,Q3,208,5,3,4,1,54.53,3.4,52.68,47890.91,CLP,16.86,35.82,68.0
20593,2023-08-22,2023,8,Q3,101,2,7,2,4,21.98,5.0,83.54,417.7,BRL,31.75,51.79,62.0
24980,2023-08-22,2023,8,Q3,204,1,3,4,2,41.05,3.7,79.04,1362.76,MXN,23.71,55.33,70.0
10329,2023-08-22,2023,8,Q3,202,2,4,4,1,51.17,3.2,49.53,247.65,BRL,15.85,33.68,68.0
5419,2023-08-22,2023,8,Q3,108,2,6,2,4,10.07,0.2,40.21,201.05,BRL,14.07,26.14,65.0
12217,2023-08-22,2023,8,Q3,209,1,4,4,1,65.0,2.0,63.71,1098.45,MXN,19.11,44.6,70.0
23399,2023-08-22,2023,8,Q3,401,1,1,6,2,30.65,6.2,57.52,991.72,MXN,20.71,36.81,64.0
7895,2023-08-22,2023,8,Q3,202,5,4,3,1,49.9,2.5,48.64,44218.18,CLP,15.56,33.08,68.0
17879,2023-08-22,2023,8,Q3,109,1,1,2,4,20.64,5.4,78.12,1346.9,MXN,28.9,49.22,63.0
15096,2023-08-22,2023,8,Q3,307,5,4,2,3,32.74,4.6,93.66,85145.45,CLP,31.84,61.82,66.0
6486,2023-08-22,2023,8,Q3,104,4,3,2,5,19.37,4.1,92.88,34400.0,ARS,37.15,55.73,60.0
23209,2023-08-22,2023,8,Q3,105,4,4,2,4,14.55,3.2,56.37,20877.78,ARS,21.42,34.95,62.0
17661,2023-08-22,2023,8,Q3,308,3,3,2,4,26.89,4.3,102.93,428875.0,COP,36.03,66.9,65.0
15551,2023-08-22,2023,8,Q3,107,3,4,2,4,15.43,3.9,59.33,247208.33,COP,23.73,35.6,60.0
18902,2023-08-22,2023,8,Q3,403,3,4,3,4,23.33,2.1,91.39,380791.67,COP,32.9,58.49,64.0
27073,2023-08-22,2023,8,Q3,308,3,5,5,4,27.66,4.4,105.76,440666.67,COP,37.02,68.74,65.0
24955,2023-08-22,2023,8,Q3,406,1,6,6,4,19.04,0.4,75.85,1307.76,MXN,28.82,47.03,62.0
26718,2023-08-22,2023,8,Q3,302,4,4,5,3,60.08,3.8,173.35,64203.7,ARS,57.21,116.14,67.0
3166,2023-08-22,2023,8,Q3,113,2,1,2,3,14.97,7.7,41.44,207.2,BRL,16.58,24.86,60.0
29007,2023-08-22,2023,8,Q3,404,2,6,6,1,38.09,8.5,34.85,174.25,BRL,11.85,23.0,66.0
26003,2023-08-22,2023,8,Q3,111,1,4,2,5,16.24,1.3,80.15,1381.9,MXN,28.85,51.3,64.0
11881,2023-08-22,2023,8,Q3,101,3,6,3,2,22.5,14.0,38.72,161333.33,COP,14.71,24.01,62.0
16549,2023-08-22,2023,8,Q3,206,2,3,4,2,63.42,0.4,126.33,631.65,BRL,37.9,88.43,70.0
12297,2023-08-22,2023,8,Q3,308,3,5,2,6,29.32,0.2,175.5,731250.0,COP,61.42,114.08,65.0
10114,2023-08-23,2023,8,Q3,109,3,4,3,1,20.28,4.5,19.35,80625.0,COP,7.16,12.19,63.0
26597,2023-08-23,2023,8,Q3,102,1,7,2,2,11.66,3.9,22.42,386.55,MXN,7.85,14.57,65.0
6895,2023-08-23,2023,8,Q3,209,2,4,4,3,69.83,3.2,202.79,1013.95,BRL,60.84,141.95,70.0
18916,2023-08-23,2023,8,Q3,104,4,6,2,2,19.62,12.3,34.42,12748.15,ARS,13.77,20.65,60.0
16627,2023-08-23,2023,8,Q3,114,1,1,2,2,9.74,0.7,19.34,333.45,MXN,6.19,13.15,68.0
16690,2023-08-23,2023,8,Q3,202,1,3,4,1,49.48,0.9,49.02,845.17,MXN,15.69,33.33,68.0
28284,2023-08-23,2023,8,Q3,108,1,6,2,6,10.43,0.1,62.56,1078.62,MXN,21.9,40.66,65.0
6063,2023-08-23,2023,8,Q3,108,1,4,3,5,10.16,1.7,49.93,860.86,MXN,17.48,32.45,65.0
9965,2023-08-23,2023,8,Q3,202,2,3,4,1,51.63,3.0,50.07,250.35,BRL,16.02,34.05,68.0
30770,2023-08-23,2023,8,Q3,304,4,4,5,5,45.4,3.9,218.11,80781.48,ARS,82.88,135.23,62.0
7910,2023-08-23,2023,8,Q3,303,5,3,5,4,26.14,3.7,100.7,91545.45,CLP,35.24,65.46,65.0
5504,2023-08-23,2023,8,Q3,401,4,6,6,2,33.4,8.0,61.43,22751.85,ARS,22.11,39.32,64.0
13604,2023-08-23,2023,8,Q3,112,3,4,2,3,11.49,3.0,33.42,139250.0,COP,12.7,20.72,62.0
341,2023-08-23,2023,8,Q3,402,1,4,6,1,28.14,2.2,27.53,474.66,MXN,9.64,17.89,65.0
10400,2023-08-23,2023,8,Q3,112,4,4,3,3,10.53,1.1,31.23,11566.67,ARS,11.87,19.36,62.0
1258,2023-08-23,2023,8,Q3,303,2,3,5,4,25.4,0.6,101.04,505.2,BRL,35.36,65.68,65.0
9753,2023-08-23,2023,8,Q3,206,2,4,4,3,62.42,1.3,184.8,924.0,BRL,55.44,129.36,70.0
23696,2023-08-23,2023,8,Q3,306,5,3,5,4,36.59,1.6,143.94,130854.55,CLP,53.26,90.68,63.0
19810,2023-08-23,2023,8,Q3,113,1,1,3,3,15.14,11.5,40.19,692.93,MXN,16.08,24.11,60.0
8760,2023-08-23,2023,8,Q3,105,2,1,1,2,15.01,9.6,27.15,135.75,BRL,10.32,16.83,62.0
14057,2023-08-23,2023,8,Q3,206,3,4,4,2,65.68,2.2,128.42,535083.33,COP,38.53,89.89,70.0
579,2023-08-23,2023,8,Q3,114,4,4,2,4,9.58,0.3,38.2,14148.15,ARS,12.22,25.98,68.0
28449,2023-08-23,2023,8,Q3,404,1,4,3,2,39.86,1.0,78.89,1360.17,MXN,26.82,52.07,66.0
22089,2023-08-23,2023,8,Q3,111,2,4,3,3,16.83,0.6,50.19,250.95,BRL,18.07,32.12,64.0
24602,2023-08-23,2023,8,Q3,111,3,1,2,3,17.03,11.2,45.34,188916.67,COP,16.32,29.02,64.0
15949,2023-08-23,2023,8,Q3,101,3,7,2,2,22.91,1.4,45.16,188166.67,COP,17.16,28.0,62.0
8386,2023-08-23,2023,8,Q3,203,2,4,3,3,90.73,1.3,268.75,1343.75,BRL,75.25,193.5,72.0
27760,2023-08-23,2023,8,Q3,108,4,6,2,5,10.27,2.0,50.31,18633.33,ARS,17.61,32.7,65.0
4789,2023-08-24,2023,8,Q3,203,4,4,4,2,99.07,1.4,195.39,72366.67,ARS,54.71,140.68,72.0
31310,2023-08-24,2023,8,Q3,109,1,4,3,5,19.24,1.1,95.15,1640.52,MXN,35.21,59.94,63.0
2496,2023-08-24,2023,8,Q3,405,1,3,6,1,25.59,0.2,25.53,440.17,MXN,8.94,16.59,65.0
19994,2023-08-24,2023,8,Q3,401,3,3,6,2,32.8,3.5,63.3,263750.0,COP,22.79,40.51,64.0
3580,2023-08-24,2023,8,Q3,107,1,4,1,3,15.81,2.5,46.24,797.24,MXN,18.5,27.74,60.0
29580,2023-08-24,2023,8,Q3,209,4,7,4,4,70.06,1.1,277.06,102614.81,ARS,83.12,193.94,70.0
1374,2023-08-24,2023,8,Q3,205,2,4,4,1,119.57,1.6,117.66,588.3,BRL,32.94,84.72,72.0
3765,2023-08-24,2023,8,Q3,306,1,3,2,5,38.19,3.0,185.25,3193.97,MXN,68.54,116.71,63.0
583,2023-08-24,2023,8,Q3,404,2,6,3,2,38.13,10.7,68.13,340.65,BRL,23.16,44.97,66.0
456,2023-08-24,2023,8,Q3,201,1,4,4,1,83.01,4.1,79.58,1372.07,MXN,23.87,55.71,70.0
30825,2023-08-24,2023,8,Q3,113,5,7,1,4,15.61,3.9,60.0,54545.45,CLP,24.0,36.0,60.0
6056,2023-08-24,2023,8,Q3,403,2,6,6,4,23.28,11.4,82.48,412.4,BRL,29.69,52.79,64.0
234,2023-08-24,2023,8,Q3,206,4,3,4,1,63.06,2.2,61.69,22848.15,ARS,18.51,43.18,70.0
30881,2023-08-24,2023,8,Q3,203,2,4,4,1,95.58,2.6,93.05,465.25,BRL,26.05,67.0,72.0
14620,2023-08-24,2023,8,Q3,301,1,5,5,5,35.52,3.6,171.17,2951.21,MXN,59.91,111.26,65.0
18815,2023-08-24,2023,8,Q3,210,4,7,4,1,52.88,2.2,51.72,19155.56,ARS,16.55,35.17,68.0
17271,2023-08-24,2023,8,Q3,102,1,2,3,2,11.42,6.6,21.33,367.76,MXN,7.47,13.86,65.0
30289,2023-08-24,2023,8,Q3,112,1,3,2,2,10.93,4.2,20.93,360.86,MXN,7.95,12.98,62.0
29304,2023-08-24,2023,8,Q3,402,1,4,3,3,27.89,3.9,80.37,1385.69,MXN,28.13,52.24,65.0
23671,2023-08-24,2023,8,Q3,103,2,4,3,1,12.64,1.9,12.4,62.0,BRL,4.34,8.06,65.0
3995,2023-08-24,2023,8,Q3,201,2,4,3,2,84.67,4.3,162.03,810.15,BRL,48.61,113.42,70.0
14972,2023-08-24,2023,8,Q3,207,1,4,4,1,111.65,3.3,107.99,1861.9,MXN,30.24,77.75,72.0
6107,2023-08-24,2023,8,Q3,109,2,3,3,4,19.36,1.7,76.11,380.55,BRL,28.16,47.95,63.0
7294,2023-08-24,2023,8,Q3,302,4,5,5,3,57.63,0.6,171.84,63644.44,ARS,56.71,115.13,67.0
2689,2023-08-24,2023,8,Q3,306,5,3,2,3,38.15,3.6,110.34,100309.09,CLP,40.83,69.51,63.0
20990,2023-08-24,2023,8,Q3,308,1,5,5,4,28.97,1.4,114.27,1970.17,MXN,39.99,74.28,65.0
25670,2023-08-24,2023,8,Q3,202,3,4,4,1,50.37,1.0,49.85,207708.33,COP,15.95,33.9,68.0
10127,2023-08-24,2023,8,Q3,308,1,5,5,2,28.8,2.8,55.95,964.66,MXN,19.58,36.37,65.0
20143,2023-08-24,2023,8,Q3,202,1,4,3,2,51.05,4.1,97.89,1687.76,MXN,31.32,66.57,68.0
9245,2023-08-24,2023,8,Q3,408,1,6,3,1,95.13,14.0,81.82,1410.69,MXN,23.73,58.09,71.0
5893,2023-08-24,2023,8,Q3,307,1,5,5,6,31.46,2.7,183.75,3168.1,MXN,62.48,121.27,66.0
16644,2023-08-25,2023,8,Q3,307,4,3,5,4,33.13,2.3,129.47,47951.85,ARS,44.02,85.45,66.0
11723,2023-08-25,2023,8,Q3,203,3,4,3,2,96.29,2.0,188.64,786000.0,COP,52.82,135.82,72.0
31432,2023-08-25,2023,8,Q3,208,2,7,4,2,53.84,4.1,103.25,516.25,BRL,33.04,70.21,68.0
19879,2023-08-25,2023,8,Q3,302,5,5,2,5,56.28,4.5,268.85,244409.09,CLP,88.72,180.13,67.0
15801,2023-08-25,2023,8,Q3,114,1,1,1,4,10.08,7.3,37.37,644.31,MXN,11.96,25.41,68.0
96,2023-08-25,2023,8,Q3,304,1,4,5,5,46.62,1.3,230.14,3967.93,MXN,87.45,142.69,62.0
13327,2023-08-25,2023,8,Q3,306,3,4,5,5,38.26,0.3,190.82,795083.33,COP,70.6,120.22,63.0
16097,2023-08-25,2023,8,Q3,210,2,4,4,1,52.12,3.9,50.09,250.45,BRL,16.03,34.06,68.0
7367,2023-08-25,2023,8,Q3,209,5,4,4,1,67.35,4.5,64.34,58490.91,CLP,19.3,45.04,70.0
31835,2023-08-25,2023,8,Q3,110,4,1,2,6,13.79,4.0,79.44,29422.22,ARS,30.19,49.25,62.0
20076,2023-08-25,2023,8,Q3,207,2,4,4,1,115.23,3.9,110.77,553.85,BRL,31.02,79.75,72.0
31401,2023-08-25,2023,8,Q3,203,2,3,4,3,96.47,4.5,276.4,1382.0,BRL,77.39,199.01,72.0
9608,2023-08-25,2023,8,Q3,206,1,4,4,2,62.21,0.9,123.36,2126.9,MXN,37.01,86.35,70.0
29269,2023-08-25,2023,8,Q3,204,1,3,3,1,42.7,1.6,42.02,724.48,MXN,12.61,29.41,70.0
19425,2023-08-25,2023,8,Q3,403,1,3,2,4,24.89,3.7,95.88,1653.1,MXN,34.52,61.36,64.0
20149,2023-08-25,2023,8,Q3,407,3,1,3,3,17.45,1.1,51.78,215750.0,COP,19.16,32.62,63.0
15164,2023-08-25,2023,8,Q3,111,3,3,2,4,16.66,4.1,63.93,266375.0,COP,23.01,40.92,64.0
2313,2023-08-25,2023,8,Q3,203,3,7,4,1,91.44,4.0,87.76,365666.67,COP,24.57,63.19,72.0
7026,2023-08-25,2023,8,Q3,113,1,1,3,3,15.28,8.6,41.9,722.41,MXN,16.76,25.14,60.0
2629,2023-08-25,2023,8,Q3,104,5,4,2,3,18.91,1.2,56.07,50972.73,CLP,22.43,33.64,60.0
12897,2023-08-25,2023,8,Q3,102,1,6,2,4,12.12,3.5,46.8,806.9,MXN,16.38,30.42,65.0
8894,2023-08-25,2023,8,Q3,402,2,4,6,2,28.04,2.2,54.86,274.3,BRL,19.2,35.66,65.0
19723,2023-08-25,2023,8,Q3,302,3,4,5,3,60.88,2.4,178.18,742416.67,COP,58.8,119.38,67.0
10376,2023-08-25,2023,8,Q3,210,3,3,4,1,50.06,4.0,48.06,200250.0,COP,15.38,32.68,68.0
9825,2023-08-25,2023,8,Q3,108,4,2,3,2,9.66,7.8,17.8,6592.59,ARS,6.23,11.57,65.0
16713,2023-08-25,2023,8,Q3,103,4,1,3,3,12.36,3.5,35.8,13259.26,ARS,12.53,23.27,65.0
31957,2023-08-25,2023,8,Q3,107,1,2,2,4,15.72,6.5,58.78,1013.45,MXN,23.51,35.27,60.0
21718,2023-08-25,2023,8,Q3,402,3,1,6,2,28.69,6.2,53.83,224291.67,COP,18.84,34.99,65.0
29740,2023-08-25,2023,8,Q3,109,4,2,1,3,20.66,6.9,57.68,21362.96,ARS,21.34,36.34,63.0
6643,2023-08-26,2023,8,Q3,405,2,4,2,1,25.0,0.7,24.81,124.05,BRL,8.68,16.13,65.0
16785,2023-08-26,2023,8,Q3,201,1,4,4,2,86.31,4.4,165.03,2845.34,MXN,49.51,115.52,70.0
5682,2023-08-26,2023,8,Q3,402,3,6,2,1,29.07,8.5,26.61,110875.0,COP,9.31,17.3,65.0
10186,2023-08-26,2023,8,Q3,209,2,4,4,1,65.97,3.1,63.9,319.5,BRL,19.17,44.73,70.0
20598,2023-08-26,2023,8,Q3,106,1,7,1,2,13.27,1.4,26.18,451.38,MXN,9.42,16.76,64.0
24599,2023-08-26,2023,8,Q3,204,2,4,4,2,39.99,1.7,78.59,392.95,BRL,23.58,55.01,70.0
2149,2023-08-26,2023,8,Q3,204,4,3,4,1,42.83,1.4,42.22,15637.04,ARS,12.67,29.55,70.0
10821,2023-08-26,2023,8,Q3,102,2,1,3,3,12.4,2.2,36.39,181.95,BRL,12.74,23.65,65.0
15860,2023-08-26,2023,8,Q3,201,3,3,3,1,83.62,2.6,81.42,339250.0,COP,24.43,56.99,70.0
424,2023-08-26,2023,8,Q3,306,2,5,2,5,37.96,3.2,183.69,918.45,BRL,67.97,115.72,63.0
21770,2023-08-26,2023,8,Q3,112,2,4,3,6,10.58,0.6,63.14,315.7,BRL,23.99,39.15,62.0
22395,2023-08-26,2023,8,Q3,306,4,5,2,5,38.75,3.8,186.36,69022.22,ARS,68.95,117.41,63.0
24916,2023-08-26,2023,8,Q3,208,5,7,4,2,51.65,4.5,98.65,89681.82,CLP,31.57,67.08,68.0
6545,2023-08-26,2023,8,Q3,104,1,6,3,4,19.25,12.9,67.03,1155.69,MXN,26.81,40.22,60.0
29475,2023-08-26,2023,8,Q3,203,1,3,3,1,91.17,4.3,87.23,1503.97,MXN,24.42,62.81,72.0
25822,2023-08-26,2023,8,Q3,405,2,1,6,3,26.22,9.7,71.06,355.3,BRL,24.87,46.19,65.0
25201,2023-08-26,2023,8,Q3,210,3,7,4,1,50.29,3.0,48.76,203166.67,COP,15.6,33.16,68.0
29540,2023-08-26,2023,8,Q3,305,5,4,2,3,22.08,1.4,65.3,59363.64,CLP,23.51,41.79,64.0
31178,2023-08-26,2023,8,Q3,301,2,5,5,4,33.98,0.1,135.73,678.65,BRL,47.51,88.22,65.0
7848,2023-08-26,2023,8,Q3,210,5,4,4,3,49.58,2.0,145.79,132536.36,CLP,46.65,99.14,68.0
19228,2023-08-26,2023,8,Q3,409,3,6,6,1,34.49,13.5,29.83,124291.67,COP,10.74,19.09,64.0
28758,2023-08-26,2023,8,Q3,403,5,6,6,2,24.16,3.1,46.82,42563.64,CLP,16.86,29.96,64.0
19271,2023-08-26,2023,8,Q3,306,2,5,5,7,39.86,4.1,267.55,1337.75,BRL,98.99,168.56,63.0
8108,2023-08-26,2023,8,Q3,306,1,5,2,4,36.84,3.8,141.81,2445.0,MXN,52.47,89.34,63.0
18617,2023-08-26,2023,8,Q3,305,4,4,5,2,22.27,3.1,43.15,15981.48,ARS,15.53,27.62,64.0
10516,2023-08-26,2023,8,Q3,102,5,3,1,4,11.75,4.1,45.07,40972.73,CLP,15.77,29.3,65.0
24555,2023-08-26,2023,8,Q3,403,5,3,6,3,23.94,3.2,69.49,63172.73,CLP,25.02,44.47,64.0
18928,2023-08-26,2023,8,Q3,302,1,5,5,3,59.4,3.9,171.19,2951.55,MXN,56.49,114.7,67.0
17548,2023-08-26,2023,8,Q3,204,2,3,3,1,42.36,0.8,42.04,210.2,BRL,12.61,29.43,70.0
9497,2023-08-27,2023,8,Q3,404,3,6,6,3,37.1,3.3,107.59,448291.67,COP,36.58,71.01,66.0
30525,2023-08-27,2023,8,Q3,205,1,3,4,1,120.27,0.8,119.29,2056.72,MXN,33.4,85.89,72.0
28511,2023-08-27,2023,8,Q3,101,3,4,3,1,22.98,1.3,22.68,94500.0,COP,8.62,14.06,62.0
8720,2023-08-27,2023,8,Q3,406,5,4,6,5,19.26,3.1,93.31,84827.27,CLP,35.46,57.85,62.0
