Date,Campaign_New,Canal,Spend,Impressions,Clicks,Engagements,LinkClicks,VideoViews
2024-03-13,Campiagn_14,Meta,9177.7,295385,4118,210838.0,2975.0,
2024-03-13,Campaign_29,Google Ads,4087.206257,809655,27502,1.0,,0.0
2024-03-13,Campaign_32,Google Ads,12883.123473,5364546,13390,96930.0,,96900.0
2024-03-13,Campaign_50,TikTok,3262.16,294875,734,,,10955.0
2024-03-13,Campaign_62,YouTube,2110.079985,267517,729,52626.0,,51488.0
2024-03-13,Campaign_62,YouTube,5057.210753,314202,305,168432.0,,168461.0
2024-03-13,Campaign_82,DV360,3056.7024,18405,0,0.0,,18172.0
2024-03-13,Campaign_76,DV360,5073.550817,864485,2570,0.0,,0.0
2024-03-13,Campaign_25,Google Ads,1958.301657,6521,124,0.0,,0.0
2024-03-13,Campaign_24,Meta,7153.89,582216,28206,77570.0,15866.0,
2024-03-13,Campaign_53,TikTok,2606.95,134037,12319,,,69259.0
2024-03-13,Campaign_18,Meta,4325.98,380856,512,210983.0,37.0,
2024-03-13,Campaign_12,Meta,1448.49,314895,739,12551.0,459.0,
2024-03-13,Campaign_43,TikTok,5052.43,466263,4219,,,73385.0
2024-03-13,Campaign_62,YouTube,2516.290295,341344,650,58545.0,,57989.0
2024-03-13,Campaign_62,YouTube,2310.758954,111278,153,85380.0,,85446.0
2024-03-13,Campaign_12,Meta,2091.65,526522,1279,18997.0,761.0,
2024-03-13,Campaign_82,DV360,4568.772943,810281,2621,0.0,,0.0
2024-03-13,Campaign_50,TikTok,35378.12,3470134,31181,,,323783.0
2024-03-13,Campiaign_35,Google Ads,1121.35203,227260,528,17187.0,,17183.0
2024-03-13,Campaign_43,TikTok,4246.569999,472438,6929,,,94111.0
2024-03-13,Campiagn_14,Meta,3518.149999,161244,1485,127009.0,837.0,
2024-03-13,Campaign_50,TikTok,6880.73,647001,4037,,,68841.0
2024-03-13,Campaign_43,TikTok,3689.84,686455,52988,,,297684.0
2024-03-13,Campaign_12,Meta,3243.77,217899,917,75457.0,27.0,
2024-03-13,Campaign_12,Meta,1471.02,342460,973,12549.0,596.0,
2024-03-13,Campaign_13,Meta,9048.21,309570,375,26315.0,152.0,
2024-03-13,Campaign_25,Google Ads,9219.323091,1267517,6776,88595.0,,65245.0
2024-03-13,Campaign_50,TikTok,7566.54,1163976,2256,,,10260.0
2024-03-13,Campaign_12,Meta,3295.84,900681,3629,58692.0,2.0,
2024-03-13,Campaign_21,Meta,5101.91,1099588,2249,50627.0,899.0,
2024-03-13,Campiaign_35,Google Ads,2091.017957,799709,1665,2163.0,,2158.0
2024-03-13,Campaign_86,DV360,3827.81184,23048,0,0.0,,22814.0
2024-03-13,Campaign_12,Meta,14813.97,2891161,10539,177808.0,6309.0,
2024-03-13,Campaign_13,Meta,6686.09,1180750,2799,1807.0,1748.0,
2024-03-13,Campaign_43,TikTok,2302.14,229694,1348,,,20917.0
2024-03-13,Campaign_64,YouTube,15673.541209,985323,1643,951974.0,,951960.0
2024-03-13,Campaign_23,Meta,6749.07,462891,17571,56936.0,10387.0,
2024-03-13,Campaign_43,TikTok,4744.99,364000,49373,,,166696.0
2024-03-13,Campaign_12,Meta,5593.19,310483,496,204693.0,7.0,
2024-03-13,Campaign_43,TikTok,4013.52,374373,3692,,,49407.0
2024-03-13,Campaign_29,Google Ads,3901.521331,441723,19608,0.0,,0.0
2024-03-13,Campaign_43,TikTok,8634.13,1242207,2709,,,13515.0
2024-03-13,Campiaign_35,Google Ads,1307.959198,370319,847,6437.0,,6418.0
2024-03-13,Campaign_53,TikTok,6605.25,552059,67164,,,284648.0
2024-03-13,Campiagn_14,Meta,4753.07,125585,3261,17266.0,1703.0,
2024-03-13,Campaign_50,TikTok,4119.66,526186,2222,,,88278.0
2024-03-13,Campiaign_35,Google Ads,1770.456867,664274,1485,4209.0,,4061.0
2024-03-13,Campaign_12,Meta,3288.8,194347,1197,12050.0,663.0,
2024-03-13,Campaign_4,DV360,6969.226721,1252153,273,0.0,,551599.0
2024-03-13,Campaign_29,Google Ads,4802.516405,1325153,2391,99013.0,,98974.0
2024-03-13,Campaign_82,DV360,4003.28339,167055,4477,0.0,,0.0
2024-03-13,Campaign_19,Meta,6467.95,465679,16924,58841.0,9595.0,
2024-03-13,Campiagn_14,Meta,6308.61,1304169,3650,56782.0,1582.0,
2024-03-13,Campaign_29,Google Ads,2250.812709,511702,881,4505.0,,4503.0
2024-03-13,Campaign_12,Meta,1712.97,411400,993,15556.0,582.0,
2024-03-13,Campaign_12,Meta,1445.12,345510,939,13172.0,570.0,
2024-03-13,Campaign_43,TikTok,1048.73,99479,1478,,,12027.0
2024-03-13,Campaign_43,TikTok,5515.48,375773,56933,,,176771.0
2024-03-13,Campaign_12,Meta,2234.12,743367,4533,48467.0,6.0,
2024-03-13,Campiaign_35,Google Ads,1629.156636,581696,1476,33969.0,,31587.0
2024-03-13,Campaign_65,YouTube,5767.123275,721733,832,107623.0,,107092.0
2024-03-13,Campaign_86,DV360,2847.93984,17148,0,0.0,,16885.0
2024-03-13,Campiagn_14,Meta,2817.53,114792,2788,20044.0,1686.0,
2024-03-13,Campiagn_14,Meta,3337.9,756845,2040,33806.0,15.0,
2024-03-12,Campiagn_14,Meta,2932.29,134300,3245,22087.0,1854.0,
2024-03-12,Campaign_43,TikTok,2278.65,235629,1519,,,23638.0
2024-03-12,Campiaign_35,Google Ads,1429.43063,441292,1115,28132.0,,27874.0
2024-03-12,Campaign_12,Meta,1734.43,432953,1002,15965.0,621.0,
2024-03-12,Campaign_43,TikTok,8434.25,1318593,2879,,,14791.0
2024-03-12,Campaign_12,Meta,3161.75,239368,992,80371.0,24.0,
2024-03-12,Campaign_29,Google Ads,2547.171801,491384,825,9704.0,,9701.0
2024-03-12,Campiagn_14,Meta,4267.84,376189,18534,59951.0,11194.0,
2024-03-12,Campaign_12,Meta,1390.99,332049,632,12363.0,372.0,
2024-03-12,Campaign_23,Meta,6722.11,483398,17000,56226.0,10260.0,
2024-03-12,Campaign_62,YouTube,5067.562128,252832,264,146507.0,,146570.0
2024-03-12,Campaign_18,Meta,4003.96,191165,5500,5191.0,12.0,
2024-03-12,Campaign_65,YouTube,3244.490332,153528,95,82525.0,,78219.0
2024-03-12,Campiagn_14,Meta,3179.83,768353,1877,33258.0,19.0,
2024-03-12,Campaign_65,YouTube,5823.326705,650822,819,115396.0,,114647.0
2024-03-12,Campaign_18,Meta,4260.21,382889,526,218374.0,34.0,
2024-03-12,Campaign_12,Meta,1407.95,348084,966,13126.0,600.0,
2024-03-12,Campaign_43,TikTok,3999.14,397637,3048,,,55794.0
2024-03-12,Campaign_62,YouTube,2523.007035,330298,744,58917.0,,58188.0
2024-03-12,Campaign_64,YouTube,14978.869913,954195,1685,923193.0,,923191.0
2024-03-12,Campaign_62,YouTube,7083.077643,458131,685,445180.0,,445126.0
2024-03-12,Campaign_86,DV360,3494.98752,21044,0,0.0,,20836.0
2024-03-12,Campaign_50,TikTok,6513.04,622590,3057,,,53040.0
2024-03-12,Campaign_19,Meta,4327.87,352034,34575,60767.0,18248.0,
2024-03-12,Campaign_12,Meta,14592.74,2997750,10068,176325.0,5937.0,
2024-03-12,Campiagn_14,Meta,6864.24,1745302,4262,74121.0,1503.0,
2024-03-12,Campaign_12,Meta,2220.12,778999,4461,49280.0,3.0,
2024-03-12,Campaign_19,Meta,6466.04,480286,16569,60505.0,9633.0,
2024-03-12,Campaign_12,Meta,2914.5,75140,675,61830.0,668.0,
2024-03-12,Campaign_21,Meta,4904.12,1158937,2044,53830.0,750.0,
2024-03-12,Campaign_29,Google Ads,5291.824459,381067,23509,861.0,,0.0
2024-03-12,Campaign_12,Meta,924.5,287422,1136,16107.0,0.0,
2024-03-12,Campaign_18,Meta,2075.489999,355775,5843,184228.0,1.0,
2024-03-12,Campiagn_14,Meta,3527.91,93437,2491,13519.0,1308.0,
2024-03-12,Campaign_25,Google Ads,2709.463348,6804,147,0.0,,0.0
2024-03-12,Campaign_82,DV360,2073.5088,12485,5,0.0,,12242.0
2024-03-12,Campaign_4,DV360,6970.803178,1188014,262,0.0,,571906.0
2024-03-12,Campaign_29,Google Ads,2865.274967,296951,1568,83908.0,,83653.0
2024-03-12,Campaign_80,DV360,3699.436571,608249,107,0.0,,272786.0
2024-03-12,Campaign_82,DV360,4575.333726,842454,2800,0.0,,0.0
2024-03-12,Campiagn_14,Meta,3215.24,100098,1588,48968.0,425.0,
2024-03-12,Campaign_12,Meta,2065.69,549371,1290,19647.0,801.0,
2024-03-12,Campaign_43,TikTok,5399.02,441375,53864,,,200130.0
2024-03-12,Campiagn_14,Meta,3917.29,249527,2125,17234.0,1119.0,
2024-03-12,Campaign_43,TikTok,3825.4,329101,826,,,12764.0
2024-03-12,Campaign_43,TikTok,3792.87,735443,52795,,,334694.0
2024-03-12,Campaign_19,Meta,5412.05,518168,25772,64698.0,13924.0,
2024-03-12,Campaign_43,TikTok,4737.04,371817,45204,,,168365.0
2024-03-12,Campaign_53,TikTok,2638.52,157492,12376,,,79168.0
2024-03-12,Campaign_13,Meta,5215.0,179399,261,15494.0,102.0,
2024-03-12,Campiagn_14,Meta,15885.64,666822,7806,533708.0,5530.0,
2024-03-12,Campaign_12,Meta,3054.61,907201,3404,56088.0,2.0,
2024-03-12,Campaign_62,YouTube,2317.42567,113207,145,87597.0,,87673.0
2024-03-12,Campaign_50,TikTok,7418.26,1212889,2329,,,11167.0
2024-03-12,Campaign_29,Google Ads,4061.501266,774380,27329,0.0,,0.0
2024-03-12,Campaign_12,Meta,3341.14,219758,1389,13824.0,743.0,
2024-03-12,Campiagn_14,Meta,6401.42,1354238,3627,58138.0,1586.0,
2024-03-12,Campaign_25,Google Ads,4359.539755,706075,3232,24982.0,,17648.0
2024-03-12,Campaign_43,TikTok,5028.22,482146,3774,,,82310.0
2024-03-12,Campiaign_35,Google Ads,859.09411,276498,922,4297.0,,4288.0
2024-03-12,Campaign_62,YouTube,6293.676383,420941,355,408886.0,,408901.0
2024-03-12,Campaign_29,Google Ads,5452.617869,1599675,3126,75783.0,,75745.0
2024-03-12,Campiagn_14,Meta,6377.81,229647,3213,167973.0,2348.0,
2024-03-12,Campaign_12,Meta,1434.75,320708,736,12727.0,449.0,
2024-03-12,Campaign_62,YouTube,2110.859738,297952,792,54953.0,,54387.0
2024-03-12,Campaign_82,DV360,3814.35936,22967,0,0.0,,22706.0
2024-03-12,Campaign_24,Meta,7165.68,618574,27127,80148.0,15385.0,
2024-03-12,Campaign_50,TikTok,4090.37,586758,2350,,,101597.0
2024-03-12,Campaign_53,TikTok,6614.51,646854,64316,,,312011.0
2024-03-12,Campaign_13,Meta,3995.5,674165,2122,1058.0,1007.0,
2024-03-12,Campiaign_35,Google Ads,1480.916236,278076,563,13409.0,,13401.0
2024-03-12,Campiaign_35,Google Ads,2150.943958,774501,1845,31514.0,,31502.0
2024-03-12,Campaign_32,Google Ads,10524.50679,4692560,11528,123587.0,,123550.0
2024-03-12,Campaign_82,DV360,4011.723721,155516,4280,0.0,,0.0
2024-03-12,Campiaign_35,Google Ads,1543.935331,368639,883,10266.0,,10177.0
2024-03-12,Campiagn_14,Meta,4297.14,359696,1408,176698.0,11.0,
2024-03-12,Campiaign_35,Google Ads,2087.678506,704842,1620,7245.0,,5730.0
2024-03-12,Campaign_12,Meta,1437.44,348034,999,12781.0,616.0,
2024-03-12,Campaign_86,DV360,3552.61728,21391,0,0.0,,21078.0
2024-03-12,Campaign_76,DV360,5078.94247,889670,2598,0.0,,0.0
2024-03-12,Campaign_50,TikTok,3203.09,300465,789,,,11891.0
2024-03-12,Campaign_50,TikTok,34573.97,3506717,34940,,,397274.0
2024-03-12,Campaign_29,Google Ads,9011.781148,1285745,3210,216236.0,,214310.0
2024-03-12,Campaign_29,Google Ads,3936.808853,514817,19086,0.0,,0.0
2024-03-11,Campaign_86,DV360,3824.98848,23031,0,0.0,,22773.0
2024-03-11,Campaign_86,DV360,3395.67168,20446,0,0.0,,20209.0
2024-03-11,Campaign_18,Meta,2070.3,373401,6778,199595.0,0.0,
2024-03-11,Campaign_80,DV360,3685.076748,641779,129,0.0,,362111.0
2024-03-11,Campiaign_35,Google Ads,2976.718703,409700,876,68479.0,,68456.0
2024-03-11,Campiagn_14,Meta,3883.09,257265,2037,17250.0,1068.0,
2024-03-11,Campaign_43,TikTok,5394.92,412128,54966,,,197952.0
2024-03-11,Campiaign_35,Google Ads,2060.68826,422286,1169,59715.0,,59707.0
2024-03-11,Campiagn_14,Meta,3293.43,109807,1801,58177.0,641.0,
2024-03-11,Campaign_24,Meta,7907.39,759521,31209,94237.0,17763.0,
2024-03-11,Campaign_82,DV360,2045.44128,12316,6,0.0,,12094.0
2024-03-11,Campaign_29,Google Ads,5661.308453,418389,25574,2349.0,,0.0
2024-03-11,Campaign_43,TikTok,2309.86,238249,1414,,,23474.0
2024-03-11,Campiagn_14,Meta,16524.81,913951,9293,717968.0,5232.0,
2024-03-11,Campaign_64,YouTube,16612.747324,1074135,2079,1035151.0,,1035138.0
2024-03-11,Campiaign_35,Google Ads,1712.993175,302729,744,56719.0,,56688.0
2024-03-11,Campiaign_35,Google Ads,2212.272231,613641,1208,15639.0,,15632.0
2024-03-11,Campaign_29,Google Ads,2963.085503,1221088,2769,17968.0,,17967.0
2024-03-11,Campaign_65,YouTube,3254.626983,137778,125,84412.0,,80093.0
2024-03-11,Campaign_23,Meta,6379.17,543898,15698,57207.0,9831.0,
2024-03-11,Campiaign_35,Google Ads,1588.269597,342398,883,39838.0,,39802.0
2024-03-11,Campaign_62,YouTube,7053.714725,441153,957,426408.0,,426135.0
2024-03-11,Campaign_12,Meta,3186.52,256516,1480,15579.0,806.0,
2024-03-11,Campiagn_14,Meta,6930.73,1915599,4830,80574.0,1678.0,
2024-03-11,Campaign_50,TikTok,3234.71,306088,851,,,12252.0
2024-03-11,Campaign_53,TikTok,6672.63,666526,66124,,,334238.0
2024-03-11,Campaign_43,TikTok,3788.93,341126,863,,,12890.0
2024-03-11,Campaign_25,Google Ads,2404.002002,7957,143,0.0,,0.0
2024-03-11,Campaign_12,Meta,1690.56,450201,1008,16555.0,603.0,
2024-03-11,Campaign_32,Google Ads,25435.285105,7119672,16121,760172.0,,759895.0
2024-03-11,Campaign_62,YouTube,2323.306009,112665,183,86558.0,,86626.0
2024-03-11,Campaign_12,Meta,2931.62,82148,758,69618.0,750.0,
2024-03-11,Campaign_12,Meta,1422.42,336352,703,13353.0,423.0,
2024-03-11,Campaign_50,TikTok,6550.23,655683,3146,,,55438.0
2024-03-11,Campaign_21,Meta,4967.5,1262511,2240,57602.0,811.0,
2024-03-11,Campaign_43,TikTok,8568.299999,1382432,3063,,,14939.0
2024-03-11,Campaign_18,Meta,4587.32,428675,500,245437.0,34.0,
2024-03-11,Campaign_50,TikTok,4115.069999,606377,2430,,,106857.0
2024-03-11,Campiagn_14,Meta,2970.8,153291,3492,22627.0,1934.0,
2024-03-11,Campaign_82,DV360,4569.853551,829520,2873,0.0,,0.0
2024-03-11,Campaign_19,Meta,5088.59,522947,23618,61955.0,12768.0,
2024-03-11,Campaign_62,YouTube,2520.729915,356122,641,63034.0,,62441.0
2024-03-11,Campaign_19,Meta,3756.89,346595,32097,52937.0,16951.0,
2024-03-11,Campiagn_14,Meta,6633.22,250660,3709,177927.0,2419.0,
2024-03-11,Campaign_12,Meta,1396.72,351714,655,13680.0,402.0,
2024-03-11,Campaign_62,YouTube,2124.524622,291012,1038,57903.0,,56975.0
2024-03-11,Campaign_12,Meta,1381.38,357554,950,13336.0,567.0,
2024-03-11,Campaign_50,TikTok,12163.57,1343353,13354,,,156169.0
2024-03-11,Campaign_12,Meta,2117.31,589133,1276,21173.0,726.0,
2024-03-11,Campaign_62,YouTube,6312.859692,406468,545,392596.0,,392527.0
2024-03-11,Campaign_29,Google Ads,4169.241863,517512,24244,1.0,,0.0
2024-03-11,Campaign_29,Google Ads,3847.183037,811392,28184,2.0,,0.0
2024-03-11,Campaign_82,DV360,3215.80704,19363,0,0.0,,19159.0
2024-03-11,Campaign_76,DV360,5073.335171,890766,2649,0.0,,0.0
2024-03-11,Campaign_50,TikTok,7508.1,1266279,2522,,,11185.0
2024-03-11,Campaign_43,TikTok,3800.64,713712,54716,,,330771.0
2024-03-11,Campaign_43,TikTok,4775.63,404708,47167,,,191507.0
2024-03-11,Campaign_12,Meta,1356.83,358025,991,13773.0,602.0,
2024-03-11,Campaign_18,Meta,3833.06,179746,5931,5603.0,19.0,
2024-03-11,Campiagn_14,Meta,6084.28,1421511,3948,61305.0,1730.0,
2024-03-11,Campaign_43,TikTok,4007.81,435770,3259,,,56981.0
2024-03-11,Campaign_12,Meta,2173.89,192228,696,62947.0,17.0,
2024-03-11,Campaign_43,TikTok,4649.21,488601,3911,,,81748.0
2024-03-11,Campiaign_35,Google Ads,2393.000769,652214,2063,71523.0,,71492.0
2024-03-11,Campaign_29,Google Ads,3054.674931,351387,1801,83704.0,,83582.0
2024-03-11,Campaign_25,Google Ads,1.628961,845,5,0.0,,0.0
2024-03-11,Campaign_62,YouTube,5083.141948,247057,400,139568.0,,139654.0
2024-03-11,Campaign_12,Meta,2351.18,889493,4670,57346.0,3.0,
2024-03-11,Campaign_65,YouTube,5836.211171,731099,944,124317.0,,123935.0
2024-03-11,Campaign_12,Meta,14683.9,3219798,10313,180855.0,6072.0,
2024-03-11,Campiagn_14,Meta,4248.91,475218,20036,61339.0,11725.0,
2024-03-11,Campaign_82,DV360,3988.790556,169215,4952,0.0,,0.0
2024-03-11,Campiagn_14,Meta,3567.33,94279,2410,13591.0,1251.0,
2024-03-11,Campaign_53,TikTok,2619.25,157318,12077,,,82454.0
2024-03-11,Campaign_29,Google Ads,4532.38504,963847,1538,41255.0,,41230.0
2024-03-11,Campaign_4,DV360,6895.415373,1232679,269,0.0,,590388.0
2024-03-11,Campaign_12,Meta,3199.14,1036073,3859,64762.0,0.0,
2024-03-11,Campaign_19,Meta,6358.95,486193,16843,60383.0,9786.0,
2024-03-11,Campiagn_14,Meta,3156.54,835293,2141,35196.0,10.0,
2024-03-10,Campaign_12,Meta,3469.48,280696,1822,18588.0,971.0,
2024-03-10,Campaign_82,DV360,3841.919081,135024,5290,0.0,,0.0
2024-03-10,Campaign_12,Meta,2213.04,616805,1335,21682.0,753.0,
2024-03-10,Campaign_43,TikTok,3527.14,390671,2972,,,68740.0
2024-03-10,Campiaign_35,Google Ads,1726.622459,653217,2613,8468.0,,8464.0
2024-03-10,Campaign_4,DV360,6624.434839,1216187,270,0.0,,554160.0
2024-03-10,Campaign_12,Meta,1456.19,367459,722,13525.0,439.0,
2024-03-10,Campaign_29,Google Ads,3910.19,829405,29205,0.0,,0.0
2024-03-10,Campaign_82,DV360,2397.19872,14434,9,0.0,,14158.0
2024-03-10,Campaign_62,YouTube,5084.325367,350166,353,173277.0,,173252.0
2024-03-10,Campaign_50,TikTok,6538.14,666243,3385,,,58471.0
2024-03-10,Campaign_43,TikTok,3783.03,733073,57752,,,338967.0
2024-03-10,Campaign_12,Meta,1461.56,389793,1040,14710.0,623.0,
2024-03-10,Campaign_82,DV360,3193.05408,19226,0,0.0,,18967.0
2024-03-10,Campaign_24,Meta,8464.86,901241,33013,106793.0,19073.0,
2024-03-10,Campaign_64,YouTube,16646.470191,1178209,1619,1139784.0,,1139792.0
2024-03-10,Campiagn_14,Meta,3040.04,156544,4050,26062.0,2142.0,
2024-03-10,Campaign_62,YouTube,2514.624376,380666,990,68085.0,,67302.0
2024-03-10,Campaign_18,Meta,4729.35,431677,536,235731.0,17.0,
2024-03-10,Campaign_23,Meta,6858.89,626832,17922,65837.0,10866.0,
2024-03-10,Campaign_86,DV360,28.89792,174,0,0.0,,173.0
2024-03-10,Campaign_19,Meta,6704.42,468759,18314,61619.0,10410.0,
2024-03-10,Campaign_12,Meta,3244.67,82656,759,68916.0,744.0,
2024-03-10,Campiagn_14,Meta,4279.109999,506915,22721,64467.0,13172.0,
2024-03-10,Campaign_53,TikTok,2628.7,172278,13452,,,90919.0
2024-03-10,Campaign_12,Meta,3494.52,1128021,4240,70076.0,7.0,
2024-03-10,Campiagn_14,Meta,7259.88,2069938,5576,87791.0,2065.0,
2024-03-10,Campaign_43,TikTok,8507.11,1430674,3573,,,14523.0
2024-03-10,Campaign_19,Meta,5501.9,544742,26172,65545.0,13932.0,
2024-03-10,Campaign_32,Google Ads,13021.374516,4103734,11241,356145.0,,356059.0
2024-03-10,Campaign_25,Google Ads,0.072532,183,3,0.0,,0.0
2024-03-10,Campaign_65,YouTube,3256.791215,156662,108,87868.0,,83430.0
2024-03-10,Campaign_43,TikTok,3837.08,375837,1095,,,12897.0
2024-03-10,Campaign_62,YouTube,2322.685093,121013,207,90097.0,,90166.0
2024-03-10,Campaign_65,YouTube,5829.620182,673438,712,103717.0,,103535.0
2024-03-10,Campaign_18,Meta,4137.08,186396,6471,6065.0,18.0,
2024-03-10,Campaign_76,DV360,4862.059123,853223,2556,0.0,,0.0
2024-03-10,Campaign_29,Google Ads,3135.838304,574777,3620,63776.0,,63744.0
2024-03-10,Campiaign_35,Google Ads,1471.825291,351752,822,8619.0,,8617.0
2024-03-10,Campaign_43,TikTok,5411.59,384494,58892,,,200331.0
2024-03-10,Campaign_19,Meta,4517.11,427201,39619,64602.0,20714.0,
2024-03-10,Campiaign_35,Google Ads,2380.532847,590319,1959,26568.0,,26551.0
2024-03-10,Campaign_43,TikTok,4768.45,401959,50834,,,184797.0
2024-03-10,Campaign_62,YouTube,7089.02724,460794,871,445026.0,,443978.0
2024-03-10,Campaign_12,Meta,1805.01,489846,1162,18095.0,705.0,
2024-03-10,Campaign_62,YouTube,6331.298359,446774,400,435165.0,,435127.0
2024-03-10,Campiagn_14,Meta,6629.85,1608546,4335,68257.0,1932.0,
2024-03-10,Campiagn_14,Meta,17718.66,1333093,12186,997562.0,4432.0,
2024-03-10,Campiagn_14,Meta,3641.98,105931,2721,14562.0,1481.0,
2024-03-10,Campiaign_35,Google Ads,1168.137831,447037,1357,619.0,,619.0
2024-03-10,Campaign_50,TikTok,3257.99,340960,1040,,,12115.0
2024-03-10,Campaign_12,Meta,14498.35,3530202,11246,189220.0,6694.0,
2024-03-10,Campaign_80,DV360,3541.365774,599325,112,0.0,,250510.0
2024-03-10,Campiagn_14,Meta,7132.47,264923,4009,200087.0,2990.0,
2024-03-10,Campaign_62,YouTube,2113.405045,351713,631,55608.0,,54895.0
2024-03-10,Campaign_53,TikTok,6562.93,636300,68694,,,318075.0
2024-03-10,Campaign_12,Meta,1470.92,348174,784,12976.0,490.0,
2024-03-10,Campaign_50,TikTok,7576.62,1309377,3128,,,11808.0
2024-03-10,Campiaign_35,Google Ads,2981.164646,1020051,2976,47389.0,,47366.0
2024-03-10,Campaign_43,TikTok,2280.48,239221,1453,,,24724.0
2024-03-10,Campaign_29,Google Ads,3953.92,686733,26621,0.0,,0.0
2024-03-10,Campiaign_35,Google Ads,2196.252505,690841,2976,18455.0,,18454.0
2024-03-10,Campaign_12,Meta,1494.33,392514,1034,14080.0,622.0,
2024-03-10,Campaign_21,Meta,5210.54,1309656,2575,58388.0,1008.0,
2024-03-10,Campiagn_14,Meta,3992.88,283845,2344,19025.0,1207.0,
2024-03-10,Campiagn_14,Meta,3426.97,925456,2440,39084.0,8.0,
2024-03-10,Campaign_29,Google Ads,5435.497012,1288891,3186,148956.0,,148908.0
2024-03-10,Campaign_12,Meta,3172.67,991427,1660,44216.0,21.0,
2024-03-10,Campaign_12,Meta,2426.72,946362,5474,66146.0,3.0,
2024-03-10,Campaign_29,Google Ads,5421.987531,369114,23768,129.0,,0.0
2024-03-10,Campaign_50,TikTok,4077.88,619085,2633,,,115715.0
2024-03-10,Campaign_86,DV360,3449.14944,20768,0,0.0,,20480.0
2024-03-10,Campaign_82,DV360,4377.086838,761233,2578,0.0,,0.0
2024-03-10,Campiagn_14,Meta,3565.79,115531,1879,53504.0,538.0,
2024-03-10,Campaign_12,Meta,2140.389999,201768,780,66642.0,27.0,
2024-03-10,Campaign_25,Google Ads,2346.16,3586,38,0.0,,0.0
2024-03-10,Campaign_18,Meta,2296.54,389778,7302,215712.0,2.0,
2024-03-10,Campaign_29,Google Ads,2575.646625,568239,1032,22048.0,,22032.0
2024-03-10,Campaign_43,TikTok,3976.76,458912,3382,,,61577.0
2024-03-09,Campaign_12,Meta,3368.41,1045215,3632,60193.0,1.0,
2024-03-09,Campaign_18,Meta,3996.64,163038,6244,5734.0,9.0,
2024-03-09,Campaign_82,DV360,3956.934935,293231,5878,0.0,,0.0
2024-03-09,Campaign_53,TikTok,2595.77,153963,13494,,,96101.0
2024-03-09,Campaign_76,DV360,5082.129203,850918,2745,0.0,,0.0
2024-03-09,Campiagn_14,Meta,2818.2,143242,4867,22639.0,2079.0,
2024-03-09,Campiaign_35,Google Ads,14.039517,11697,26,8.0,,8.0
2024-03-09,Campaign_29,Google Ads,3778.259947,802055,29028,2.0,,0.0
2024-03-09,Campaign_12,Meta,4022.64,1201289,2236,53056.0,22.0,
2024-03-09,Campaign_18,Meta,4440.12,400706,508,208308.0,25.0,
2024-03-09,Campiaign_35,Google Ads,338.184726,327441,961,878.0,,878.0
2024-03-09,Campaign_50,TikTok,7455.44,1232147,2814,,,11310.0
2024-03-09,Campaign_43,TikTok,5404.87,347608,58654,,,179693.0
2024-03-09,Campaign_12,Meta,2319.32,868152,5425,58412.0,4.0,
2024-03-09,Campiagn_14,Meta,6431.93,1528873,4322,62729.0,1885.0,
2024-03-09,Campiaign_35,Google Ads,1007.200545,340690,1223,8877.0,,8871.0
2024-03-09,Campaign_12,Meta,1421.82,323481,734,12138.0,444.0,
2024-03-09,Campaign_25,Google Ads,1514.63,3167,24,0.0,,0.0
2024-03-09,Campaign_82,DV360,3727.49952,22444,0,0.0,,22102.0
2024-03-09,Campaign_24,Meta,8164.74,891876,32978,105048.0,18183.0,
2024-03-09,Campaign_43,TikTok,4731.7,376574,49878,,,165447.0
2024-03-09,Campaign_12,Meta,14723.32,3628735,11725,185655.0,6784.0,
2024-03-09,Campaign_32,Google Ads,13206.421708,6107401,16342,127654.0,,127624.0
2024-03-09,Campaign_43,TikTok,3961.44,419001,3548,,,63671.0
2024-03-09,Campiagn_14,Meta,3540.15,102240,2563,13298.0,1371.0,
2024-03-09,Campaign_65,YouTube,5900.872359,560941,541,116796.0,,116550.0
2024-03-09,Campiagn_14,Meta,3325.79,103453,1745,42354.0,372.0,
2024-03-09,Campaign_62,YouTube,6352.136294,472066,318,459843.0,,459560.0
2024-03-09,Campiagn_14,Meta,3312.1,846009,2018,34642.0,15.0,
2024-03-09,Campaign_86,DV360,10051.49376,60522,0,0.0,,59335.0
2024-03-09,Campaign_43,TikTok,3579.1,393544,3070,,,69216.0
